,paper_id,target,type
469,https://openalex.org/W4327522534,O.E. SMIRNOVA,author
470,https://openalex.org/W4327522534,Novosibirsk State University of Architecture and Civil Engineering,institution
471,https://openalex.org/W4327522534,RU,country
472,https://openalex.org/W4327522534,A.P. PICHUGIN,author
475,https://openalex.org/W4327522534,V.F. KHRITANKOV,author
478,https://openalex.org/W4327522534,organic raw materials,keyword
479,https://openalex.org/W4327522534,composite materials,keyword
480,https://openalex.org/W4327522534,additives,keyword
481,https://openalex.org/W4200132271,Ivan V. Terekhov,author
482,https://openalex.org/W4200132271,"Federal State Unitary Enterprise, All-Russian Scientific Research Institute of Aviation Materials, National Research Center “Kurchatov Institute”, State Research Center of the Russian Federation, 17, Radio St., 105005 Moscow, Russia",institution
483,https://openalex.org/W4200132271,RU,country
484,https://openalex.org/W4200132271,Evgeniy M. Chistyakov,author
485,https://openalex.org/W4200132271,"Department of Chemical Technology of Polymers, Mendeleev University of Chemical Technology of Russia, 9, Miusskaya sq., 125047 Moscow, Russia",institution
487,https://openalex.org/W4200132271,liquid composite molding,keyword
488,https://openalex.org/W4200132271,composite materials,keyword
489,https://openalex.org/W4200132271,manufacturing,keyword
490,https://openalex.org/W2607067834,E. G. Il’in,author
491,https://openalex.org/W2607067834,"Kurnakov Institute of General and Inorganic Chemistry, Russian Academy of Sciences, Moscow, Russia",institution
492,https://openalex.org/W2607067834,RU,country
493,https://openalex.org/W2607067834,A. S. Parshakov,author
496,https://openalex.org/W2607067834,Yu. A. Teterin,author
497,https://openalex.org/W2607067834,"Kurchatov Institute National Research Centre, Moscow, Russia; Moscow State University, Moscow, Russia",institution
499,https://openalex.org/W2607067834,K. I. Maslakov,author
500,https://openalex.org/W2607067834,"Moscow State University, Moscow, Russia",institution
502,https://openalex.org/W2607067834,A. Yu. Teterin,author
503,https://openalex.org/W2607067834,"Kurchatov Institute National Research Centre, Moscow, Russia",institution
505,https://openalex.org/W2607067834,carbon matrix/mo2c,keyword
506,https://openalex.org/W2607067834,surface composition,keyword
507,https://openalex.org/W2607067834,material,keyword
508,https://openalex.org/W2885485790,Марина Лабузова,author
509,https://openalex.org/W2885485790,Белгородский государственный технологический университет им В.Г. Шухова,institution
510,https://openalex.org/W2885485790,Marina Labuzova,author
511,https://openalex.org/W2885485790,Belgorod State Technological University named after V.G. Shukhov,institution
512,https://openalex.org/W2885485790,RU,country
513,https://openalex.org/W2885485790,Екатерина Губарева,author
515,https://openalex.org/W2885485790,Ekaterina Gubareva,author
518,https://openalex.org/W2885485790,Юлия Огурцова,author
520,https://openalex.org/W2885485790,Yuliya Ogurcova,author
523,https://openalex.org/W2885485790,Валерия Строкова,author
524,https://openalex.org/W2885485790,Белгородский государственный технологический университет им. В.Г. Шухова,institution
525,https://openalex.org/W2885485790,Valeriya Strokova,author
528,https://openalex.org/W2885485790,materials,keyword
529,https://openalex.org/W2905154981,V. G. Klimenko,author
530,https://openalex.org/W2905154981,"Belgorod State Technological University named after V.G. Shukhov, Kostukov St., Belgorod, Russia, 308012, Russia",institution
531,https://openalex.org/W2905154981,RU,country
532,https://openalex.org/W2905154981,gypsum binders,keyword
533,https://openalex.org/W2905154981,composite materials,keyword
534,https://openalex.org/W2905154981,composition,keyword
535,https://openalex.org/W1993532490,T. A. Chernyshova,author
536,https://openalex.org/W1993532490,"Baikov Institute of Metallurgy and Materials Science, Russian Academy of Sciences, Moscow, Russia",institution
537,https://openalex.org/W1993532490,RU,country
538,https://openalex.org/W1993532490,L. I. Kobeleva,author
541,https://openalex.org/W1993532490,L. K. Bolotova,author
544,https://openalex.org/W1993532490,I. V. Katin,author
547,https://openalex.org/W1993532490,composite,keyword
548,https://openalex.org/W1993532490,materials,keyword
549,https://openalex.org/W2504523012,G.B. Verzhbovskiy,author
550,https://openalex.org/W2504523012,"Rostov State University of Civil Engeneering, 162, Socialisticheskaya Street, Rostov-on-Don 344022, Russia",institution
551,https://openalex.org/W2504523012,RU,country
552,https://openalex.org/W2504523012,composite materials characteristics forecasting,keyword
553,https://openalex.org/W2504523012,composite materials,keyword
554,https://openalex.org/W2033562687,Yu. N. Kryuchkov,author
555,https://openalex.org/W2033562687,"Gzhel State Commercial Art Institute, Gzhel, Russia",institution
556,https://openalex.org/W2033562687,RU,country
557,https://openalex.org/W2033562687,T. L. Neklyudova,author
560,https://openalex.org/W2033562687,composite ceramic materials,keyword
561,https://openalex.org/W2033562687,strength,keyword
562,https://openalex.org/W2943873492,M. E. Chantieva,author
563,https://openalex.org/W2943873492,"Moscow Automobile and Road Construction State Technical University, Moscow, Russia",institution
564,https://openalex.org/W2943873492,RU,country
565,https://openalex.org/W2943873492,Kh. A. Dzhabrailov,author
568,https://openalex.org/W2943873492,A. V. Iluhin,author
571,https://openalex.org/W2943873492,R. A. Gematudinov,author
574,https://openalex.org/W2943873492,software optimization methods,keyword
575,https://openalex.org/W2943873492,optimization methods,keyword
576,https://openalex.org/W2943873492,composite materials,keyword
577,https://openalex.org/W2784160483,A P Antropov,author
578,https://openalex.org/W2784160483,"Associate professor, Moscow Technological University (MIREA), Moscow, Russia",institution
579,https://openalex.org/W2784160483,RU,country
580,https://openalex.org/W2784160483,A V Ragutkin,author
583,https://openalex.org/W2784160483,P V Melnikov,author
586,https://openalex.org/W2784160483,P A Luchnikov,author
587,https://openalex.org/W2784160483,"Lead engineer, Moscow Technological University (MIREA), Moscow, Russia",institution
589,https://openalex.org/W2784160483,N K Zaitsev,author
592,https://openalex.org/W2784160483,optical oxygen sensor,keyword
593,https://openalex.org/W2784160483,composite material,keyword
